4 TSI Criteria Graduates: Econ Disadv ELA Rate","Campus 2024 TSI Criteria Graduates: Econ Disadv Both Rate","Campus 2024 TSI Criteria Graduates: Econ Disadv Either Rate","Campus 2024 TSI Criteria Graduates: EB/EL Mathematics Rate","Campus 2024 TSI Criteria Graduates: EB/EL ELA Rate","Campus 2024 TSI Criteria Graduates: EB/EL Both Rate","Campus 2024 TSI Criteria Graduates: EB/EL Either Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: All Students Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: African American Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Hispanic Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: White Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: American Indian Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Asian Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Pacific Islander Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Two or More Races Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Econ Disadv Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Special Ed Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: EB/EL Numerator","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: All Students Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: African American Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Hispanic Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: White Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: American Indian Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Asian Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Pacific Islander Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Two or More Races Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Econ Disadv Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: Special Ed Rate","Campus 2024 Special Ed Graduates with Advanced Diploma Plan: EB/EL Rate"
CAMPUS,CAMPNAME,DISTRICT,DISTNAME,CA0GP24N,CA0GP24D,CB0GP24N,CB0GP24D,CH0GP24N,CH0GP24D,CW0GP24N,CW0GP24D,CI0GP24N,CI0GP24D,C30GP24N,C30GP24D,C40GP24N,C40GP24D,C20GP24N,C20GP24D,CE0GP24N,CE0GP24D,CS0GP24N,CS0GP24D,CL0GP24N,CL0GP24D,CA0GP24R,CB0GP24R,CH0GP24R,CW0GP24R,CI0GP24R,C30GP24R,C40GP24R,C20GP24R,CE0GP24R,CS0GP24R,CL0GP24R,CA1GG24N,CA2GG24N,CA4GG24N,CABGG24N,CA5GG24N,CA6GG24N,CB1GG24N,CB2GG24N,CB4GG24N,CBBGG24N,CB5GG24N,CB6GG24N,CH1GG24N,CH2GG24N,CH4GG24N,CHBGG24N,CH5GG24N,CH6GG24N,CW1GG24N,CW2GG24N,CW4GG24N,CWBGG24N,CW5GG24N,CW6GG24N,CI1GG24N,CI2GG24N,CI4GG24N,CIBGG24N,CI5GG24N,CI6GG24N,C31GG24N,C32GG24N,C34GG24N,C3BGG24N,C35GG24N,C36GG24N,C41GG24N,C42GG24N,C44GG24N,C4BGG24N,C45GG24N,C46GG24N,C21GG24N,C22GG24N,C24GG24N,C2BGG24N,C25GG24N,C26GG24N,CE1GG24N,CE2GG24N,CE4GG24N,CEBGG24N,CE5GG24N,CE6GG24N,CS1GG24N,CS2GG24N,CS4GG24N,CSBGG24N,CS5GG24N,CS6GG24N,CL1GG24N,CL2GG24N,CL4GG24N,CLBGG24N,CL5GG24N,CL6GG24N,CA1GG24R,CA2GG24R,CA4GG24R,CABGG24R,CA5GG24R,CA6GG24R,CB1GG24R,CB2GG24R,CB4GG24R,CBBGG24R,CB5GG24R,CB6GG24R,CH1GG24R,CH2GG24R,CH4GG24R,CHBGG24R,CH5GG24R,CH6GG24R,CW1GG24R,CW2GG24R,CW4GG24R,CWBGG24R,CW5GG24R,CW6GG24R,CI1GG24R,CI2GG24R,CI4GG24R,CIBGG24R,CI5GG24R,CI6GG24R,C31GG24R,C32GG24R,C34GG24R,C3BGG24R,C35GG24R,C36GG24R,C41GG24R,C42GG24R,C44GG24R,C4BGG24R,C45GG24R,C46GG24R,C21GG24R,C22GG24R,C24GG24R,C2BGG24R,C25GG24R,C26GG24R,CE1GG24R,CE2GG24R,CE4GG24R,CEBGG24R,CE5GG24R,CE6GG24R,CS1GG24R,CS2GG24R,CS4GG24R,CSBGG24R,CS5GG24R,CS6GG24R,CL1GG24R,CL2GG24R,CL4GG24R,CLBGG24R,CL5GG24R,CL6GG24R,CACRR24N,CACRM24N,CACRE24N,CACRB24N,CBCRR24N,CBCRM24N,CBCRB24N,CBCRE24N,CHCRR24N,CHCRM24N,CHCRB24N,CHCRE24N,CWCRR24N,CWCRM24N,CWCRB24N,CWCRE24N,CICRR24N,CICRM24N,CICRB24N,CICRE24N,C3CRR24N,C3CRM24N,C3CRB24N,C3CRE24N,C4CRR24N,C4CRM24N,C4CRB24N,C4CRE24N,C2CRR24N,C2CRM24N,C2CRB24N,C2CRE24N,CECRR24N,CECRM24N,CECRB24N,CECRE24N,CSCRR24N,CSCRM24N,CSCRB24N,CSCRE24N,CLCRR24N,CLCRM24N,CLCRB24N,CLCRE24N,CACRM24R,CACRR24R,CACRB24R,CACRE24R,CICRM24R,CICRR24R,CICRB24R,CICRE24R,C4CRM24R,C4CRR24R,C4CRB24R,C4CRE24R,CBCRM24R,CBCRR24R,CBCRB24R,CBCRE24R,CHCRM24R,CHCRR24R,CHCRB24R,CHCRE24R,C2CRM24R,C2CRR24R,C2CRB24R,C2CRE24R,C3CRM24R,C3CRR24R,C3CRB24R,C3CRE24R,CWCRM24R,CWCRR24R,CWCRB24R,CWCRE24R,CSCRM24R,CSCRR24R,CSCRB24R,CSCRE24R,CECRM24R,CECRR24R,CECRB24R,CECRE24R,CLCRM24R,CLCRR24R,CLCRB24R,CLCRE24R,CASGA24N,CBSGA24N,CHSGA24N,CWSGA24N,CISGA24N,C3SGA24N,C4SGA24N,C2SGA24N,CESGA24N,CSSGA24N,CLSGA24N,CASGA24R,CBSGA24R,CHSGA24R,CWSGA24R,CISGA24R,C3SGA24R,C4SGA24R,C2SGA24R,CESGA24R,CSSGA24R,CLSGA24R
"057905001","BRYAN ADAMS H S LEADERSHIP ACADEMY","057905","DALLAS ISD",481,503,53,57,385,403,26,26,-1,-1,9,9,,,-3,-3,425,444,33,33,241,255,95.6,93,95.5,100,-1,100,,100,95.7,100,94.5,336,181,145,155,29,7,35,19,18,16,8,0,267,146,118,121,18,6,24,12,2,12,2,1,-1,-1,-1,-1,-1,-1,5,2,4,3,0,0,,0,0,0,0,0,-3,-3,-3,-3,-3,-3,290,155,135,135,24,5,32,19,1,13,0,0,148,79,93,69,9,1,66.8,36,28.8,30.8,5.8,1.4,61.4,33.3,31.6,28.1,14,0,66.3,36.2,29.3,30,4.5,1.5,92.3,46.2,7.7,46.2,7.7,3.8,-1,-1,-1,-1,-1,-1,55.6,22.2,44.4,33.3,0,0,,,,,,,66.7,33.3,33.3,33.3,0,0,65.3,34.9,30.4,30.4,5.4,1.1,97,57.6,3,39.4,0,0,58,31,36.5,27.1,3.5,0.4,304,236,333,207,30,25,19,36,245,185,164,266,19,16,15,20,-1,-1,-1,-1,4,5,4,5,,0,0,0,-3,-3,-3,-3,259,204,176,287,6,6,4,8,137,103,84,156,46.9,60.4,41.2,66.2,-1,-1,-1,-1,,,,,43.9,52.6,33.3,63.2,45.9,60.8,40.7,66,66.7,83.3,66.7,83.3,55.6,44.4,44.4,55.6,61.5,73.1,57.7,76.9,18.2,18.2,12.1,24.2,45.9,58.3,39.6,64.6,40.4,53.7,32.9,61.2,32,4,26,1,-1,0,,-3,28,32,12,6.4,7,6.5,3.8,-1,0,,16.7,6.3,97,4.7
"057905002","W H ADAMSON H S","057905","DALLAS ISD",314,349,7,8,297,331,-1,-1,-1,-1,-1,-1,,,-1,-1,309,344,25,27,206,230,90,87.5,89.7,-1,-1,-1,,-1,89.8,92.6,89.6,253,104,61,149,53,0,6,3,1,3,0,0,239,100,58,139,49,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,-1,-1,-1,-1,-1,-1,248,103,61,145,53,0,17,6,8,11,1,0,159,64,47,95,33,0,72.5,29.8,17.5,42.7,15.2,0,75,37.5,12.5,37.5,0,0,72.2,30.2,17.5,42,14.8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,-1,-1,-1,-1,-1,-1,72.1,29.9,17.7,42.2,15.4,0,63,22.2,29.6,40.7,3.7,0,69.1,27.8,20.4,41.3,14.3,0,201,189,223,167,6,5,5,6,190,177,157,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,-1,-1,-1,-1,198,185,164,219,5,6,4,7,123,121,104,140,54.2,57.6,47.9,63.9,-1,-1,-1,-1,,,,,62.5,75,62.5,75,53.5,57.4,47.4,63.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,18.5,14.8,25.9,53.8,57.6,47.7,63.7,52.6,53.5,45.2,60.9,17,2,15,-1,-1,-1,,-1,17,17,12,4.9,25,4.5,-1,-1,-1,,-1,4.9,63,5.2
"057905003","NEW TECH H S AT B F DARRELL H S","057905","DALLAS ISD",120,120,26,26,87,87,5,5,-1,-1,-1,-1,,,,,99,99,7,7,39,39,100,100,100,100,-1,-1,,,100,100,100,66,10,54,56,0,0,13,4,13,9,0,0,48,6,39,42,0,0,3,0,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,0,,0,0,0,0,0,54,8,45,46,0,0,7,0,0,7,0,0,16,0,23,16,0,0,55,8.3,45,46.7,0,0,50,15.4,50,34.6,0,0,55.2,6.9,44.8,48.3,0,0,60,0,40,60,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,54.5,8.1,45.5,46.5,0,0,100,0,0,100,0,0,41,0,59,41,0,0,89,57,91,55,22,13,13,22,61,41,39,63,4,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,,0,0,0,72,45,43,74,3,2,1,4,23,10,10,23,47.5,74.2,45.8,75.8,-1,-1,-1,-1,,,,,50,84.6,50,84.6,47.1,70.1,44.8,72.4,,,,,-1,-1,-1,-1,20,80,20,80,28.6,42.9,14.3,57.1,45.5,72.7,43.4,74.7,25.6,59,25.6,59,7,0,6,1,-1,-1,,,6,7,5,5.8,0,6.9,20,-1,-1,,,6.1,100,12.8
"057905005","MOISES E MOLINA H S","057905","DALLAS ISD",423,463,17,20,399,436,-3,-3,,,,,,,-1,-1,397,431,36,40,210,228,91.4,85,91.5,100,,,,-1,92.1,90,92.1,374,151,49,223,39,29,8,2,9,6,0,0,359,148,40,211,38,29,-3,-3,-3,-3,-3,-3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1,-1,-1,-1,-1,-1,351,146,46,205,37,28,31,8,5,23,0,0,190,77,20,113,24,15,80.8,32.6,10.6,48.2,8.4,6.3,40,10,45,30,0,0,82.3,33.9,9.2,48.4,8.7,6.7,100,16.7,0,83.3,16.7,0,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,81.4,33.9,10.7,47.6,8.6,6.5,77.5,20,12.5,57.5,0,0,83.3,33.8,8.8,49.6,10.5,6.6,352,356,380,328,6,9,6,9,340,340,316,364,-3,-3,-3,-3,,0,0,0,,0,0,0,,0,0,0,-1,-1,-1,-1,328,333,308,353,7,7,7,7,179,182,168,193,76.9,76,70.8,82.1,,,,,,,,,45,30,30,45,78,78,72.5,83.5,-1,-1,-1,-1,,,,,100,83.3,83.3,100,17.5,17.5,17.5,17.5,77.3,76.1,71.5,81.9,79.8,78.5,73.7,84.6,31,2,29,-3,,,,-1,31,31,11,6.7,10,6.7,0,,,,-1,7.2,77.5,4.8
